Messstelle:                ;Matreier Tauernhaus
HZB-Nummer:                ;212076
HD-Nummer:                 ;
DBMS-Nummer:               ;7001131
Gewässer:                  ;Tauernbach
Sachgebiet:                ;OWF
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
orogr.Einzugsgebiet [km²]: ;59,9
Pegelnullpunkt:
  gültig seit:             ;Höhe [m ü.A.]:
   01.07.1930              ;01503,55
   01.01.1972              ;01502,55
   01.01.1976              ;01502,29
Bundesmeldenetz(BMN)-Koordinaten:
  gültig seit:             ;Rechtswert y [m] - Hochwert x [m]:
   01.01.1930              ;386424,00 - 220238,00
Exportzeitreihe:           ;(7001131,Abfluss,M,Max,M,1,F,Z,0,,,)
Einheit:                   ;[m³/s]
Exportzeitraum:            ;[24.01.1951 12:00,01.01.2019 00:00]
Werte:
01.12.2005 00:00:00; 0,334
01.01.2006 02:53:30; 0,330
01.02.2006 00:00:00; 0,198
27.03.2006 19:30:00; 0,697
28.04.2006 20:29:30;  3,99
19.05.2006 01:49:50;  24,5
29.06.2006 09:39:10;  44,7
28.07.2006 20:04:45;  51,9
07.08.2006 06:11:30;  55,9
08.09.2006 04:15:40;  16,6
03.10.2006 23:14:25;  11,5
01.11.2006 00:00:00;  1,88
01.12.2006 00:00:00; 0,544
19.01.2007 16:00:00;  1,93
01.02.2007 00:00:00; 0,308
18.03.2007 23:48:10; 0,904
29.04.2007 21:35:35;  8,83
23.05.2007 17:24:45;  19,9
22.06.2007 23:57:45;  29,9
09.07.2007 06:35:35;  37,1
29.08.2007 20:18:55;  35,1
18.09.2007 15:10:50;  16,8
06.10.2007 09:36:15;  10,7
24.11.2007 19:49:55;  1,26
01.12.2007 00:00:00; 0,638
28.01.2008 12:50:20; 0,354
26.02.2008 21:30:00; 0,566
06.03.2008 12:30:55; 0,612
28.04.2008 22:30:00;  1,83
29.05.2008 18:00:00;  30,1
30.06.2008 03:30:00;  28,2
06.07.2008 18:15:00;  35,7
08.08.2008 21:30:00;  41,6
10.09.2008 20:45:00;  21,5
30.10.2008 03:46:00;  15,6
05.11.2008 03:15:00;  6,79
02.12.2008 14:21:40; 0,476
01.01.2009 00:00:00; 0,304
01.02.2009 00:00:00; 0,236
01.03.2009 00:00:00; 0,185
14.04.2009 20:30:00;  2,47
24.05.2009 19:00:00;  24,3
20.06.2009 00:15:00;  36,6
18.07.2009 03:45:00;  46,3
04.08.2009 07:30:00;  45,1
04.09.2009 15:15:00;  91,0
01.10.2009 16:00:00;  4,92
01.11.2009 18:30:00;  1,14
01.12.2009 00:00:00; 0,458
01.01.2010 00:00:00; 0,330
01.02.2010 00:00:00; 0,223
24.03.2010 19:30:00;  1,61
30.04.2010 18:45:00;  8,71
26.05.2010 23:00:00;  18,5
13.06.2010 22:00:00;  75,5
18.07.2010 01:30:00;  85,2
15.08.2010 01:45:00;  38,3
17.09.2010 22:30:00;  12,2
05.10.2010 23:15:00;  8,48
16.11.2010 18:00:00;  2,01
01.12.2010 21:00:35; 0,513
14.01.2011 17:08:45;  1,36
01.02.2011 00:00:00; 0,253
31.03.2011 19:45:00;  1,17
08.04.2011 18:15:00;  4,47
27.05.2011 17:00:00;  30,4
18.06.2011 19:15:00;  40,1
13.07.2011 23:30:00;  65,6
27.08.2011 13:15:00;  44,3
18.09.2011 18:15:00;  34,4
10.10.2011 16:30:00;  44,0
06.11.2011 06:30:00;  1,28
01.12.2011 11:30:00; 0,359
01.01.2012 00:00:00; 0,252
29.02.2012 20:12:25; 0,278
28.03.2012 21:00:00;  1,49
29.04.2012 18:00:00;  8,64
24.05.2012 19:00:00;  19,5
09.06.2012 16:45:00;  32,5
20.07.2012 22:15:00;  43,8
26.08.2012 03:00:00;  60,1
27.09.2012 06:45:00;  22,7
01.10.2012 04:15:00;  16,2
05.11.2012 03:15:00;  11,9
01.12.2012 13:30:00; 0,502
01.01.2013 00:00:00; 0,388
01.02.2013 00:00:00; 0,328
01.03.2013 00:00:00; 0,280
30.04.2013 22:00:00;  9,41
03.05.2013 18:00:00;  12,9
21.06.2013 18:15:00;  32,5
09.07.2013 18:45:00;  45,3
19.08.2013 21:30:00;  45,3
09.09.2013 06:15:00;  18,6
24.10.2013 02:00:00;  13,2
03.11.2013 09:30:00;  3,40
02.12.2013 11:30:00; 0,772
01.01.2014 00:00:00; 0,355
01.02.2014 00:00:00; 0,295
21.03.2014 19:30:00;  2,08
26.04.2014 19:00:00;  5,85
23.05.2014 19:00:00;  20,8
11.06.2014 20:45:00;  56,1
31.07.2014 10:45:00;   106
13.08.2014 15:15:00;  71,6
05.09.2014 22:45:00;  10,7
13.10.2014 20:45:00;  18,2
06.11.2014 11:30:00;  8,81
19.12.2014 05:00:00;  1,13
10.01.2015 02:15:40; 0,483
01.02.2015 00:00:00; 0,245
21.03.2015 08:30:00; 0,383
27.04.2015 17:30:00;  4,90
20.05.2015 11:00:00;  20,5
06.06.2015 22:30:00;  32,3
20.07.2015 00:30:00;  30,0
04.08.2015 22:30:00;  63,1
02.09.2015 16:30:00;  21,0
07.10.2015 21:45:00;  8,01
10.11.2015 18:30:00;  1,56
02.12.2015 02:45:40; 0,826
01.01.2016 00:00:00; 0,342
01.02.2016 13:15:00; 0,814
31.03.2016 23:30:00;  1,46
13.04.2016 18:00:00;  4,37
29.05.2016 19:00:00;  25,4
17.06.2016 04:45:00;  34,9
13.07.2016 02:00:00;  42,0
05.08.2016 11:45:00;  42,1
06.09.2016 11:30:00;  18,4
14.10.2016 22:00:00;  11,2
17.11.2016 01:15:00;  1,53
01.12.2016 14:00:00; 0,728
01.01.2017 00:00:00; 0,369
01.02.2017 00:00:00; 0,323
31.03.2017 18:30:00;  2,66
10.04.2017 18:45:00;  3,09
31.05.2017 21:30:00;  20,0
24.06.2017 21:00:00;  50,0
11.07.2017 00:45:00;  33,2
06.08.2017 15:30:00;  58,6
01.09.2017 11:30:00;  19,3
03.10.2017 14:15:00;  6,41
05.11.2017 19:45:00;  1,41
01.12.2017 00:00:00; 0,496
01.01.2018 00:00:00; 0,339
01.02.2018 00:00:00; 0,308
01.03.2018 00:00:00; 0,286
30.04.2018 16:30:00;  14,0
30.05.2018 19:15:00;  16,8
21.06.2018 23:00:00;  46,7
06.07.2018 20:00:00;  40,4
06.08.2018 19:00:00;  44,6
24.09.2018 01:15:00;  19,2
29.10.2018 21:15:00;  32,9
01.11.2018 00:00:00;  2,92
01.12.2018 00:00:00; 0,460
01.01.2019 00:00:00; 0,315
